,id,created_at,text,favorite_count,retweet_count,reply_count,hashtags
1697,8.80E+17,27/06/17 10:23,"We've had a report of a group of males offering free spliffs. Having smoked the spliff, male passed out and was robbed of his belongings.""",2497,2451,47,[]
1698,8.80E+17,27/06/17 10:19,Rough sleeper blocking doorway to business and refusing to leave was found to be wanted in Leeds (recall to prison) and was arrested',29,6,38,[]
1699,8.80E+17,27/06/17 08:45,"Concern for female at hotel. Turned out to be males refusing to pay for escort services provided, all parties got off prior to our arrival.'",97,53,45,[]
1700,8.80E+17,27/06/17 08:34,Another supercar seized by @gmptraffic for repeated anti-social use https://t.co/PnH6Nx3rA4',16,1,62,[]
1701,8.80E+17,27/06/17 06:52,@jacquicotter Insp S - morning! You too!!',1,0,69,[]
1702,8.80E+17,27/06/17 06:49,Akinsola Akinbode 21 yrs of NFA charged possession knife &amp; theft from person (mobile phone) after arrest on Minshull St 6pm. In court today',14,6,42,[]
1703,8.80E+17,27/06/17 06:05,Jakub Wendland 32 yrs of NFA charged 2 x racial public order 2 x assault police &amp; 2 x dangerous dog after incidents Corporation St on Sunday',9,2,45,[]
1704,8.80E+17,27/06/17 06:01,Scene on Bloom St is for a collapsed male. No road closures. Update to follow',2,1,52,[]
1705,8.80E+17,27/06/17 05:18,@Manchester_Pics @gmptraffic @Manchester_Pics Insp S - No worries. Thanks for your support',0,0,39,[]
1706,8.79E+17,26/06/17 21:24,"@SocialistMattMo Insp S - feedback noted. We're serious about the serious stuff but everything else...\nSo can we be\xe2\x80\xa6 https://t.co/PwPY10eTnk""",2,0,49,[]
1707,8.79E+17,26/06/17 21:17,@Manchester_Pics @gmptraffic Insp S - Maybe we could swap jobs for the day and see how we both get on (we like some of your pics btw)',0,0,39,[]
1708,8.79E+17,26/06/17 19:03,"RT @gmpband: Caption competition from todays live broadcast on @BBCCrimeWatch with @GMPBand, keep it clean... #GMP #Crimewatch #CaptionComp\xe2\x80\xa6'",0,3,41,"[{'text': 'GMP', 'indices': [110, 114]}, {'text': 'Crimewatch', 'indices': [115, 126]}]"
1709,8.79E+17,26/06/17 18:17,@jacquicotter Glad you enjoyed it and found it fitting. Sgt K',1,0,48,[]
1710,8.79E+17,26/06/17 16:04,"@daveybuoysmith @gmptraffic If you thought that was bad, wait till you see our shoe laces one'",3,0,49,[]
1711,8.79E+17,26/06/17 15:40,"@El_Mortio He wasn't arrested, but don't let that get in the way of your equally bad puns!""",2,0,58,[]
1712,8.79E+17,26/06/17 15:30,Shoplifter detained store security today taking 5 pairs of laces. We put a gumshoe on it and had the case quickly tied up. Aglet my coat...',129,16,45,[]
1713,8.79E+17,26/06/17 15:05,"Drugs warning on 'magic' / 'pink champagne' ecstacy / MDMA - several in hospital + fatality in Oldham. MEN report: https://t.co/kIybbd5PDK""",7,8,55,[]
1714,8.79E+17,26/06/17 13:08,Simon Colley 40 yrs of NFA charged breach criminal behaviour order (inc city ban) after arrest on Market St on Sat',3,2,32,[]
1715,8.79E+17,26/06/17 13:04,"Wesley McKinnon 37 yrs of Somerfield Rd Blackley charged D&amp;D, assault police + racially aggravated assault after incident Canal St Sat night'",4,2,52,[]
1716,8.79E+17,26/06/17 11:58,Sawney Welsh 29 yrs of Williams Crescent Chadderton charged assault + possess Cannabis after incident in NQ club Sat night',5,0,58,[]
1717,8.79E+17,26/06/17 11:04,"@LFCDaz1983 @gmptraffic it was Insp S - he's in big rubble now""",10,0,49,[]
1718,8.79E+17,26/06/17 10:51,11.30 call about a large rock in the fast lane of the Mancunian Way. @gmptraffic have sorted it. Perhaps they moved it to the hard boulder?',188,26,48,[]
1719,8.79E+17,26/06/17 10:18,"Zewar Kheder 27 yrs of NFA charged damage, assault &amp; possess 'Spice' with intent to supply after arrest on Oldham St on Friday""",8,1,45,[]
1720,8.79E+17,26/06/17 09:56,32 yr old man arrested yesterday after reports dog off lead bit at least 2 people in city centre. Also police assault (spitting). Dog seized',21,5,51,[]
1721,8.79E+17,26/06/17 09:29,"999 yesterday to cinema - group of 20 youths kicking off watching Transformers 5. Not quite a 'Rampage'...perhaps a 'Brawl' or 'Frenzy'?""",17,4,58,[]
1722,8.79E+17,26/06/17 08:54,"RT @gmpband: We're live on the BBC this morning, on Crimewatch Roadshow! Proud to be part of this tribute to our great city of Manchester @\xe2\x80\xa6""",0,19,59,[]
1723,8.79E+17,26/06/17 08:52,@joneseuro This is @gmpband performing live for @bbccrimewatch',0,0,52,[]
1724,8.79E+17,26/06/17 08:51,@SuttonsCL @GNWManchester @BBCCrimewatch This is @gmpband performing live for @bbccrimewatch',4,0,44,[]
1725,8.79E+17,25/06/17 14:52,"@bentleyseansdog @bentleyseansdog ...my staff &amp; partners doing this every day if can't see owner""",0,0,67,[]
1726,8.79E+17,25/06/17 14:51,"@bentleyseansdog @bentleyseansdog Insp S - absolutely no idea where you get lind eye' from. I personally removed\xe2\x80\xa6 https://t.co/OzheYDiS6F""",0,0,59,[]
1727,8.79E+17,25/06/17 14:40,"Arrest made, but detectives appeal for more info after 4 injured in early hours incident on Princess St: https://t.co/mcN2A9SzLL'",14,17,40,[]
1728,8.79E+17,25/06/17 14:37,Detectives appeal for info after rape in city centre in early hours:  https://t.co/IhHDGViuOU',8,20,52,[]
1729,8.79E+17,25/06/17 10:11,@nadfineartist @MENnewsdesk INSP S - now read the thread. Suggests police in London dealing?',0,0,33,[]
1730,8.79E+17,24/06/17 12:42,"@elizabeth_madge Sorry but Twitter not yet monitored 24/7. If you have a specific concern or incident, ring 101 or 999 as appropriate'",0,0,33,[]
1731,8.79E+17,24/06/17 12:40,"@bentleyseansdog We are proactive at checking and removing unattended items, regardless of circumstances'",0,0,41,[]
1732,8.79E+17,24/06/17 12:38,@nadfineartist @MENnewsdesk Clicked on link for details but no longer exists?',0,0,50,[]
1733,8.78E+17,23/06/17 06:54,"Is this your bike? We believe it was stolen from St. Peter's Square last night. Please report, as we have offenders\xe2\x80\xa6 https://t.co/Nsfmg5rgJT""",14,37,44,[]
1734,8.78E+17,23/06/17 06:07,"@ian_ainsworth Unfortunately I've been on nights and Insp S is out of the office. Glad you've missed us though. Enjoy your weekend. Sgt K""",10,0,62,[]
1735,8.78E+17,23/06/17 06:06,"@SaraMcNally10 Please can you report via 101 so we can log these, unable to take reports via social media. Thanks Sgt K'",1,0,70,[]
1736,8.78E+17,23/06/17 06:05,"@FilthTroll Please can you report via 101 so we can log these, unable to take reports via social media. Thanks Sgt K'",0,0,59,[]
1737,8.78E+17,22/06/17 10:43,@123cookiec Please report via 101',0,0,62,[]
1738,8.78E+17,22/06/17 06:21,"@SamYehhh @SamYehhh Insp S - when 'please Mr Drug Dealer, don't run away' doesn't work, unfortunately, you have to get hands on...""",0,0,58,[]
1739,8.78E+17,21/06/17 20:51,"@Luciee92 Sorry, only just picked this up. Everything OK?'",0,0,60,[]
1740,8.78E+17,21/06/17 20:47,"@DWPscumbags Fighting actually, so you can put your cynicism in a pipe and smoke it...'",1,0,74,[]
1741,8.78E+17,21/06/17 20:44,@SamYehhh @SamYehhh We are not actually going to identify them. But public demanding tough action on Piccadilly Gar\xe2\x80\xa6 https://t.co/79XeETRqEW',0,0,43,[]
1742,8.78E+17,21/06/17 20:42,@Smithmoog @Smithmoog Insp S - We can agree on that at least!',0,0,38,[]
1743,8.78E+17,21/06/17 17:03,"@SamYehhh If help previously offered but declined, sometimes arrest is needed to force them to accept help?'",1,0,76,[]
1744,8.78E+17,21/06/17 13:53,@RobWedekind @gmpolice @MayorofGM Insp S - not in but email and I will check what happened - phil.spurgeon@gmp.police.uk',0,0,44,[]
1745,8.77E+17,21/06/17 09:43,@NQForum Insp S - not in....please ring 101 and report....thankks',0,0,37,[]
1746,8.77E+17,21/06/17 07:26,@MJ_Southward @ManCityCouncil I have asked rough sleeper staff to check it out',1,0,39,[]
1747,8.77E+17,21/06/17 07:18,@rawson_les We will consider it upon release...we know where he is for a while...',0,0,57,[]
1748,8.77E+17,20/06/17 20:05,@maxmarioxx Twitter not monitored 24/7 so not yet suitable for reporting crime - sorry. Ring 999 or 101 as appropri\xe2\x80\xa6 https://t.co/YqngMUcf2Q',0,0,44,[]
1749,8.77E+17,20/06/17 20:03,@Smithmoog Or...gives power to police to tackle those who harass and intimidate?',1,0,46,[]
1750,8.77E+17,20/06/17 20:01,"@mattaylor_81 Dispersal Power is one of the short-term tactics available, but only effective if used alongside othe\xe2\x80\xa6 https://t.co/FoEk6VgyOO'",0,0,46,[]
1751,8.77E+17,20/06/17 20:00,"@mattaylor_81 @mattaylor_81 In 140 then; emphasis on using ASB tools &amp; powers to tackle individuals, but also use s\xe2\x80\xa6 https://t.co/pKvk14XRYo'",0,0,59,[]
1752,8.77E+17,20/06/17 18:29,@mattaylor_81 insp S - not easy on Twitter. Happy to unpick offline. Phil.spurgeon@gmp.police.uk',0,0,49,[]
1753,8.77E+17,20/06/17 16:26,RT @gmpolice: Our drug-testing kits can test motorists for drugs on the roadside. Don\xe2\x80\x99t take the selfish risk #nonefortheroad https://t.co/\xe2\x80\xa6',0,19,58,"[{'text': 'nonefortheroad', 'indices': [110, 125]}]"
1754,8.77E+17,20/06/17 16:25,Would you like to join an award-winning communications team for the UK\xe2\x80\x99s 2nd biggest police force? Then apply here: https://t.co/SQ4KBC2LCy',10,6,50,[]
1755,8.77E+17,20/06/17 16:13,"@DWPscumbags Insp S - If a 15 yr old nephew, son, etc of yours, would you  be so blas\xc3\xa9?'",0,0,61,[]
1756,8.77E+17,20/06/17 16:06,"@jacquicotter It wasn't a wanted but a live incident officers were dealing with""",0,0,58,[]
1757,8.77E+17,20/06/17 15:20,4.15pm - Cops on foot in Piccadilly Gardens have just arrested a man for a public order offence https://t.co/TOvMKCskK5',10,5,55,[]
1758,8.77E+17,20/06/17 15:16,"Piccadilly Gardens, Market St, Arndale Centre and part of NQ (Church St/Dale St/Lever St)'",7,1,57,[]
1759,8.77E+17,20/06/17 15:15,Jordan Hall 21 yrs of NFA jailed 12 months possess bladed article + public order. Also got 3 yr Criminal Behaviour Order banning him from...',8,3,31,[]
1760,8.77E+17,20/06/17 14:10,@LukePearson5 Insp S; Drug dealing - check. Protecting the vulnerable - check. Keeping the Gardens safe - check. Ti\xe2\x80\xa6 https://t.co/A5tCIvWZ8Q',8,0,48,[]
1761,8.77E+17,20/06/17 14:08,Your kids tempted to swim in open water? Heartbreak of mum whose 16 yr old son died in reservoir. MEN report: https://t.co/KnqlY50qcx',3,8,46,[]
1762,8.77E+17,20/06/17 14:01,15 yr old arrested sus cannabis dealing Piccadilly Gardens yesterday; tried to run off but rugby tackled and arrested. Video when we can...',52,7,34,[]
1763,8.77E+17,20/06/17 13:45,@daniel_hadfield Insp S - unfair. Info we get using this power supports other wider ASB tools + powers like injunct\xe2\x80\xa6 https://t.co/CL3jQayWLS',0,0,51,[]
1764,8.77E+17,20/06/17 11:52,"After many complaints of drug + alcohol issues, Dispersal power authorised for NQ for 48 hrs, to bring some short t\xe2\x80\xa6 https://t.co/Xhsp8S0BVX'",13,3,56,[]
1765,8.77E+17,20/06/17 09:28,"@22toppo If private car park, owner can deal (and can ask DVLA for owner details)'",0,0,55,[]
1766,8.77E+17,19/06/17 16:36,Reports of an Audi RS6 driving dangerously on Deansgate. Officers are aware and dealing.',21,6,43,[]
1767,8.77E+17,19/06/17 16:34,"Please do not leave unattended bags or cases anywhere. We're getting a lot of reports &amp; this creates unnecessary work and panic to public.""",71,51,53,[]
1768,8.77E+17,19/06/17 16:22,"2nd log reporting the same, officers attend and located persons, who were fully dressed, claiming they weren't naked!""",8,1,53,[]
1769,8.77E+17,19/06/17 11:26,Any info that will help get double Paralympic champion her stolen medals back? MEN report: https://t.co/GBBPWfLt46',7,19,68,[]
1770,8.77E+17,19/06/17 11:24,"Some great pics from yesterday's Manchester Day Parade on GMP Flickr: https://t.co/L04my3KLFc""",14,0,38,[]
1771,8.77E+17,19/06/17 10:36,"Report of 3 males and 1 female jumping in and out of the canal naked, informant states they're causing 'havoc' around the area.""",49,18,56,[]
1772,8.77E+17,19/06/17 10:27,"Report of males carrying large plants into flat, believed to be cannabis. Turns out the occupant prefer tomatoes and all's in order.""",1062,334,46,[]
1773,8.77E+17,19/06/17 10:04,@keith18ykj Lovely pic that - hope you had a great day out',0,0,52,[]
1774,8.77E+17,19/06/17 10:03,@leonard_heather Lovely clip that - thanks for sharing. Hope you had a great day out',3,0,38,[]
1775,8.77E+17,19/06/17 10:02,@cheekyhughesy @takethat Thanks for that kindness...just glad you had a great &amp; safe night',0,0,41,[]
1776,8.77E+17,19/06/17 10:01,@teacherglen @takethat Thanks for those kind words...glad you had a great night',2,0,34,[]
1777,8.77E+17,19/06/17 10:00,@staceycanarslan @gmpolice Lovely pics...thanks for sharing with us',1,0,49,[]
1778,8.77E+17,19/06/17 09:41,"We'll be observing a minute's silence at 11am in memory of those who lost their lives in the fire at Grenfell Tower, London, 14 June 2017.""",60,19,52,[]
1779,8.77E+17,19/06/17 08:53,"Report of a bogus official - Male claiming he's from the water board, trying to gain access to offices in and around St Ann's Square.""",13,17,47,[]
1780,8.77E+17,19/06/17 08:49,"Topless male on roof of Shudehill car park, officers attended to offer support. Turns out male had a heavy night and needed some fresh air!'",89,28,41,[]
1781,8.77E+17,19/06/17 08:36,"Male attempted to steal sunglasses in pub yesterday. Offender described as 'really ugly' and 'thuggish'. We'll keep our eyes open for him.""",178,52,56,[]
1782,8.77E+17,19/06/17 08:03,"@subhumanoid Insp S - if you spoke to cops, medics, nurses, project workers dealing with Spice users every day, gua\xe2\x80\xa6 https://t.co/499mr30gB5'",3,0,59,[]
1783,8.77E+17,19/06/17 06:48,"Travis Orr, 20 yrs of Cleveland Rd, Manchester jailed for 28 months for Spice &amp; cannabis dealing in Piccadilly Gardens #OpMandera'",29,3,47,"[{'text': 'OpMandera', 'indices': [123, 133]}]"
1784,8.77E+17,18/06/17 19:42,@MCRTaxiTours @manchestergoods @bishir98 Thanks for your support. Hope you had a good weekend',2,2,64,[]
1785,8.77E+17,18/06/17 19:41,@wrapscallion_co @manc_day Thank you for those kind thoughts. Hope you had a good weekend',1,0,37,[]
1786,8.77E+17,18/06/17 19:40,@ydoiwant2tweet Lovely pic. Thanks for the support. Hope you enjoyed the concert',1,0,57,[]
1787,8.76E+17,18/06/17 06:56,@BullWinkle73 Sorry you struggled to get through. Would online report to council taxi licensing help? https://t.co/vAsrHeyBXB',0,0,57,[]
1788,8.76E+17,17/06/17 19:13,@BullWinkle73 Sorry you struggled to get through - operators will have been prioritising 999s',0,0,41,[]
1789,8.76E+17,17/06/17 11:27,@boxmcfc I am sure @gmpstockport are all over this',1,0,55,[]
1790,8.76E+17,17/06/17 11:24,"@missy_cahill Sorry, try @gmpmossandhulme'",1,0,56,[]
1791,8.76E+17,16/06/17 14:24,"@Alex_Fergusoned Perhaps because we are serious about the serious stuff, but everything else...'",15,1,61,[]
1792,8.76E+17,16/06/17 14:05,"@differentworx Hi, you can call 101 to report directly to us or you can use https://t.co/tfeKsuG1OW to report hate\xe2\x80\xa6 https://t.co/v2rbdvN31w'",1,0,53,[]
1793,8.76E+17,16/06/17 10:27,@elektragogo2013 Insp S - We do care. Victim has emailed me and I have responded by email and tried to ring',3,0,41,[]
1794,8.76E+17,16/06/17 10:26,@RobH989 insp S - Got your email and have replied - we will try! I rang too but no joy...',0,0,44,[]
1795,8.76E+17,16/06/17 10:15,"@traceyk9 @GMPRadcliffe @GMPSpecials @gmptraffic @GMPMiddleton @NWmwaypolice @OakhamPolice Thanks, and you have a super weekend Tracey'",3,0,45,[]
1796,8.76E+17,16/06/17 10:14,Man not deemed to be vulnerable and in need of further assistance and was left to his one-man performance',22,5,60,[]
1797,8.76E+17,16/06/17 10:13,"10am call to man with no shoes on Oldham St bothering people. Man spoken to; says he has no shoes on as he is an artist, doing a performance'",47,17,44,[]
1798,8.76E+17,16/06/17 09:51,@RobH989 insp S - I hate bike thieves. Send me details - phil.spurgeon@gmp.police.uk',5,1,38,[]
1799,8.76E+17,16/06/17 08:44,"@DMUFC58 @DMUFC58 insp S - This could go on; how many 'what, what's' can we get into 140? Happy to respond to any serious feedback though!""",2,0,55,[]
1800,8.76E+17,16/06/17 08:11,@DMUFC58 Morning! So what what?',0,0,58,[]
1801,8.76E+17,16/06/17 08:09,"@DizzyCab We had a criminal in Piccadilly Gardens at 6am - we caught him. We're out looking for more. Know any we need to catch too?""",7,0,71,[]
1802,8.76E+17,16/06/17 08:03,@matt77wood Interesting philosophical point - is a thumb a finger? https://t.co/tiCrHp7KRs',8,1,58,[]
1803,8.76E+17,16/06/17 07:10,Meet city centre cops today for fraud + recruitment advice. Santander Piccadilly Gardens 10am-11.30am then Santander Cross St 12 - 1.30pm',5,3,49,[]
1804,8.76E+17,16/06/17 07:00,"@Acvxv7 We're sorry you couldn't get through - operators will have been prioritising 999s""",1,0,51,[]
1805,8.76E+17,16/06/17 06:55,"@Misslucylou26 Thanks. We're serious about the serious stuff, but everything else...""",2,1,40,[]
1806,8.76E+17,16/06/17 06:47,"7.40am - Man in green coat causing issues Piccadilly Gardens 6am, then Mosley St, has now been arrested racially aggravated public order'",12,2,72,[]
1807,8.76E+17,16/06/17 06:46,Update 7.42am - man now arrested D&amp;D',7,0,42,[]
1808,8.76E+17,16/06/17 06:09,52 yr old man arrested 11pm Oxford Rd D&amp;D - sat in middle of road causing cars to swerve. Refused to move and kicked off with cops',9,3,51,[]
1809,8.76E+17,16/06/17 05:28,"We're not sure what finger, but we can probably guess""",78,12,57,[]
1810,8.76E+17,16/06/17 05:27,Morning Manchester. 6am 999 - aggressive man in Piccadilly Gardens; shouting &amp; kicking out at people &amp; sticking up his finger. Cops checking',36,14,34,[]
1811,8.75E+17,15/06/17 20:06,"@bentleyseansdog Insp S - Go on then, like what...'",0,0,59,[]
1812,8.75E+17,15/06/17 19:56,"@CandyExtensions Thanks. We are serious about the serious stuff, but everything else...'",3,0,53,[]
